#Parameters = {BoxHeight=30.534351145038; BoxThickness=0.1; BoxWidth=72; L=5.089058524173; La=6; Wa=0.24; c=300000000; d=6; f=12.5; g=0.48; lam=24; r=0.24}
#"Frequency / GHz"	"E-Field (120 0 0)(Z) [1[1,0]+2[1,0],[12.5]] [Magnitude]"
#---------------------------------------------------------------------------
5.1280000000000	-105.32604299201
5.1520000000000	-105.18868865459
5.1760000000000	-105.05260028247
5.2000000000000	-104.91803730104
5.2240000000000	-104.78478264301
5.2480000000000	-104.65224323735
5.2720000000000	-104.51977742876
5.2960000000000	-104.38703990022
5.3200000000000	-104.25413135340
5.3440000000000	-104.12146851053
5.3680000000000	-103.98946626227
5.3920000000000	-103.85823567244
5.4160000000000	-103.72748275868
5.4400000000000	-103.59666221111
5.4640000000000	-103.46528220741
5.4880000000000	-103.33316770628
5.5120000000000	-103.20052224285
5.5360000000000	-103.06775899747
5.5600000000000	-102.93521584773
5.5840000000000	-102.80293560562
5.6080000000000	-102.67064444906
5.6320000000000	-102.53793429258
5.6560000000000	-102.40452945946
5.6800000000000	-102.27047059328
5.7040000000000	-102.13610598661
5.7280000000000	-102.00190366484
5.7520000000000	-101.86820726058
5.7760000000000	-101.73508733359
5.8000000000000	-101.60237410882
5.8240000000000	-101.46984271429
5.8480000000000	-101.33742977799
5.8720000000000	-101.20534575857
5.8960000000000	-101.07401682030
5.9200000000000	-100.94389750692
5.9440000000000	-100.81527278025
5.9680000000000	-100.68816908405
5.9920000000000	-100.56242242700
6.0160000000000	-100.43785408353
6.0400000000000	-100.31444114590
6.0640000000000	-100.19237685712
6.0880000000000	-100.07198732309
6.1120000000000	-99.953560564379
6.1360000000000	-99.837195280933
6.1600000000000	-99.722760508358
6.1840000000000	-99.609986564587
6.2080000000000	-99.498627314193
6.2320000000000	-99.388592555788
6.2560000000000	-99.279971072597
6.2800000000000	-99.172934553543
6.3040000000000	-99.067585927512
6.3280000000000	-98.963847461838
6.3520000000000	-98.861456433901
6.3760000000000	-98.760068333869
6.4000000000000	-98.659401869388
6.4240000000000	-98.559336331707
6.4480000000000	-98.459903667483
6.4720000000000	-98.361184046556
6.4960000000000	-98.263172827180
6.5200000000000	-98.165702312171
6.5440000000000	-98.068465522932
6.5680000000000	-97.971125226146
6.5920000000000	-97.873439516288
6.6160000000000	-97.775326926382
6.6400000000000	-97.676833528375
6.6640000000000	-97.578026210877
6.6880000000000	-97.478881281435
6.7120000000000	-97.379238327996
6.7360000000000	-97.278846865090
6.7600000000000	-97.177475166045
6.7840000000000	-97.075013046107
6.8080000000000	-96.971505943990
6.8320000000000	-96.867101954989
6.8560000000000	-96.761947856924
6.8800000000000	-96.656100412714
6.9040000000000	-96.549507384567
6.9280000000000	-96.442067628973
6.9520000000000	-96.333730296825
6.9760000000000	-96.224570073368
7.0000000000000	-96.114792046872
7.0240000000000	-96.004664681090
7.0480000000000	-95.894423672914
7.0720000000000	-95.784205745900
7.0960000000000	-95.674050745801
7.1200000000000	-95.563966974139
7.1440000000000	-95.454015984780
7.1680000000000	-95.344362607554
7.1920000000000	-95.235259228036
7.2160000000000	-95.126974880621
7.2400000000000	-95.019713256976
7.2640000000000	-94.913568989333
7.2880000000000	-94.808546469905
7.3120000000000	-94.704626505879
7.3360000000000	-94.601837477840
7.3600000000000	-94.500286449297
7.3840000000000	-94.400131752475
7.4080000000000	-94.301515124606
7.4320000000000	-94.204495750874
7.4560000000000	-94.109026170275
7.4800000000000	-94.014983321373
7.5040000000000	-93.922234066199
7.5280000000000	-93.830694171197
7.5520000000000	-93.740344987502
7.5760000000000	-93.651199103791
7.6000000000000	-93.563237913458
7.6240000000000	-93.476360778850
7.6480000000000	-93.390377443524
7.6720000000000	-93.305048134441
7.6960000000000	-93.220146522953
7.7200000000000	-93.135507335042
7.7440000000000	-93.051030816255
7.7680000000000	-92.966643585300
7.7920000000000	-92.882242408840
7.8160000000000	-92.797657400759
7.8400000000000	-92.712658329746
7.8640000000000	-92.627000548621
7.8880000000000	-92.540482607617
7.9120000000000	-92.452980940779
7.9360000000000	-92.364441930463
7.9600000000000	-92.274838469923
7.9840000000000	-92.184119898475
8.0080000000000	-92.092187450994
8.0320000000000	-91.998910583382
8.0560000000000	-91.904173635667
8.0800000000000	-91.807923568010
8.1040000000000	-91.710189419674
8.1280000000000	-91.611062316017
8.1520000000000	-91.510649495546
8.1760000000000	-91.409031401726
8.2000000000000	-91.306247964498
8.2240000000000	-91.202321182314
8.2480000000000	-91.097298292528
8.2720000000000	-90.991287426248
8.2960000000000	-90.884463042204
8.3200000000000	-90.777037735540
8.3440000000000	-90.669217809266
8.3680000000000	-90.561169352647
8.3920000000000	-90.453014126222
8.4160000000000	-90.344855506581
8.4400000000000	-90.236816210982
8.4640000000000	-90.129062857299
8.4880000000000	-90.021801310172
8.5120000000000	-89.915245230530
8.5360000000000	-89.809576609716
8.5600000000000	-89.704921373835
8.5840000000000	-89.601353199715
8.6080000000000	-89.498921073668
8.6320000000000	-89.397681841024
8.6560000000000	-89.297716630849
8.6800000000000	-89.199120667118
8.7040000000000	-89.101972709466
8.7280000000000	-89.006302797334
8.7520000000000	-88.912077649781
8.7760000000000	-88.819211946536
8.8000000000000	-88.727597898336
8.8240000000000	-88.637134754926
8.8480000000000	-88.547740622304
8.8720000000000	-88.459340449899
8.8960000000000	-88.371839020273
8.9200000000000	-88.285096971902
8.9440000000000	-88.198925804821
8.9680000000000	-88.113105985958
8.9920000000000	-88.027418137421
9.0160000000000	-87.941669564364
9.0400000000000	-87.855701686595
9.0640000000000	-87.769376043020
9.0880000000000	-87.682549804354
9.1120000000000	-87.595057935300
9.1360000000000	-87.506714599662
9.1600000000000	-87.417334132709
9.1840000000000	-87.326759656719
9.2080000000000	-87.234882773134
9.2320000000000	-87.141643466746
9.2560000000000	-87.047011664002
9.2800000000000	-86.950963013669
9.3040000000000	-86.853464520187
9.3280000000000	-86.754478958555
9.3520000000000	-86.653984942018
9.3760000000000	-86.551999714592
9.4000000000000	-86.448590220655
9.4240000000000	-86.343865493585
9.4480000000000	-86.237955013568
9.4720000000000	-86.130986091969
9.4960000000000	-86.023073434548
9.5200000000000	-85.914326021173
9.5440000000000	-85.804865519674
9.5680000000000	-85.694843446851
9.5920000000000	-85.584445387839
9.6160000000000	-85.473878848281
9.6400000000000	-85.363351420389
9.6640000000000	-85.253051620251
9.6880000000000	-85.143142674709
9.7120000000000	-85.033771250636
9.7360000000000	-84.925083907492
9.7600000000000	-84.817239568129
9.7840000000000	-84.710409120121
9.8080000000000	-84.604761421571
9.8320000000000	-84.500443342495
9.8560000000000	-84.397564934790
9.8800000000000	-84.296197452613
9.9040000000000	-84.196384011726
9.9280000000000	-84.098155133721
9.9520000000000	-84.001538826685
9.9760000000000	-83.906558637431
10.000000000000	-83.813220797749
10.024000000000	-83.721498404435
10.048000000000	-83.631322402235
10.072000000000	-83.542584995473
10.096000000000	-83.455153653801
10.120000000000	-83.368887698917
10.144000000000	-83.283648283530
10.168000000000	-83.199297011578
10.192000000000	-83.115685681250
10.216000000000	-83.032645185610
10.240000000000	-82.949982111365
10.264000000000	-82.867486810870
10.288000000000	-82.784949688968
10.312000000000	-82.702177488391
10.336000000000	-82.619001485303
10.360000000000	-82.535274565889
10.384000000000	-82.450860956533
10.408000000000	-82.365626705581
10.432000000000	-82.279438241074
10.456000000000	-82.192171026080
10.480000000000	-82.103723858970
10.504000000000	-82.014030744972
10.528000000000	-81.923063691163
10.552000000000	-81.830825280954
10.576000000000	-81.737335985977
10.600000000000	-81.642624090657
10.624000000000	-81.546724109134
10.648000000000	-81.449684015591
10.672000000000	-81.351576004405
10.696000000000	-81.252503304182
10.720000000000	-81.152598056517
10.744000000000	-81.052010782746
10.768000000000	-80.950897023326
10.792000000000	-80.849408243023
10.816000000000	-80.747691225581
10.840000000000	-80.645894820144
10.864000000000	-80.544178402437
10.888000000000	-80.442715501191
10.912000000000	-80.341689165590
10.936000000000	-80.241280783750
10.960000000000	-80.141658013018
10.984000000000	-80.042967879634
11.008000000000	-79.945337815599
11.032000000000	-79.848882534161
11.056000000000	-79.753711202369
11.080000000000	-79.659929398695
11.104000000000	-79.567633733657
11.128000000000	-79.476901617401
11.152000000000	-79.387781658170
11.176000000000	-79.300289794977
11.200000000000	-79.214412821793
11.224000000000	-79.130116606456
11.248000000000	-79.047353698561
11.272000000000	-78.966065697339
11.296000000000	-78.886179234879
11.320000000000	-78.807598552516
11.344000000000	-78.730199891345
11.368000000000	-78.653831947395
11.392000000000	-78.578323094612
11.416000000000	-78.503492144506
11.440000000000	-78.429157484262
11.464000000000	-78.355140658597
11.488000000000	-78.281264043434
11.512000000000	-78.207345977494
11.536000000000	-78.133198288822
11.560000000000	-78.058629636668
11.584000000000	-77.983454450093
11.608000000000	-77.907503742504
11.632000000000	-77.830632869547
11.656000000000	-77.752723099694
11.680000000000	-77.673677539984
11.704000000000	-77.593415218667
11.728000000000	-77.511867971329
11.752000000000	-77.428982727210
11.776000000000	-77.344728164849
11.800000000000	-77.259101772779
11.824000000000	-77.172132918953
11.848000000000	-77.083879831702
11.872000000000	-76.994421960802
11.896000000000	-76.903851797816
11.920000000000	-76.812270302652
11.944000000000	-76.719787623133
11.968000000000	-76.626527377456
11.992000000000	-76.532630517799
12.016000000000	-76.438255061965
12.040000000000	-76.343570542718
12.064000000000	-76.248749252352
12.088000000000	-76.153958258050
12.112000000000	-76.059355603182
12.136000000000	-75.965091494550
12.160000000000	-75.871312250798
12.184000000000	-75.778163202926
12.208000000000	-75.685787519427
12.232000000000	-75.594320540385
12.256000000000	-75.503882014258
12.280000000000	-75.414569928725
12.304000000000	-75.326458664095
12.328000000000	-75.239601612996
12.352000000000	-75.154035806629
12.376000000000	-75.069785042635
12.400000000000	-74.986859122925
12.424000000000	-74.905249364380
12.448000000000	-74.824922966756
12.472000000000	-74.745819646095
12.496000000000	-74.667852697039
12.520000000000	-74.590914120492
12.544000000000	-74.514881192613
12.568000000000	-74.439621220379
12.592000000000	-74.364992584352
12.616000000000	-74.290842656214
12.640000000000	-74.217005264188
12.664000000000	-74.143300791467
12.688000000000	-74.069540492708
12.712000000000	-73.995534131631
12.736000000000	-73.921098100552
12.760000000000	-73.846060959684
12.784000000000	-73.770264947669
12.808000000000	-73.693564455726
12.832000000000	-73.615824218002
12.856000000000	-73.536919976423
12.880000000000	-73.456742648309
12.904000000000	-73.375204648707
12.928000000000	-73.292245474200
12.952000000000	-73.207833890055
12.976000000000	-73.121965917454
13.000000000000	-73.034660133886
13.024000000000	-72.945953150335
13.048000000000	-72.855897705155
13.072000000000	-72.764563914962
13.096000000000	-72.672042049071
13.120000000000	-72.578444091998
13.144000000000	-72.483901987050
13.168000000000	-72.388562393235
13.192000000000	-72.292579820492
13.216000000000	-72.196110887115
13.240000000000	-72.099311655674
13.264000000000	-72.002338068157
13.288000000000	-71.905347622174
13.312000000000	-71.808499747675
13.336000000000	-71.711953240430
13.360000000000	-71.615860997916
13.384000000000	-71.520364011163
13.408000000000	-71.425587059249
13.432000000000	-71.331637560458
13.456000000000	-71.238607190768
13.480000000000	-71.146574319591
13.504000000000	-71.055604970742
13.528000000000	-70.965751073510
13.552000000000	-70.877046557191
13.576000000000	-70.789503268982
13.600000000000	-70.703108907108
13.624000000000	-70.617828054730
13.648000000000	-70.533605667167
13.672000000000	-70.450371061238
13.696000000000	-70.368040359884
13.720000000000	-70.286516495113
13.744000000000	-70.205687551910
13.768000000000	-70.125425418368
13.792000000000	-70.045586679052
13.816000000000	-69.966016476332
13.840000000000	-69.886554410958
13.864000000000	-69.807040460276
13.888000000000	-69.727319012080
13.912000000000	-69.647240353354
13.936000000000	-69.566660544608
13.960000000000	-69.485441575114
13.984000000000	-69.403453448666
14.008000000000	-69.320578555774
14.032000000000	-69.236717149615
14.056000000000	-69.151791905619
14.080000000000	-69.065749917415
14.104000000000	-68.978561828537
14.128000000000	-68.890219290870
14.152000000000	-68.800732670953
14.176000000000	-68.710130467282
14.200000000000	-68.618460562923
14.224000000000	-68.525792058593
14.248000000000	-68.432215861978
14.272000000000	-68.337842787954
14.296000000000	-68.242799281316
14.320000000000	-68.147222169116
14.344000000000	-68.051254298045
14.368000000000	-67.955042258645
14.392000000000	-67.858736062013
14.416000000000	-67.762489438521
14.440000000000	-67.666459089859
14.464000000000	-67.570801926984
14.488000000000	-67.475670616403
14.512000000000	-67.381208840545
14.536000000000	-67.287547903248
14.560000000000	-67.194805559902
14.584000000000	-67.103086694608
14.608000000000	-67.012484468347
14.632000000000	-66.923080414870
14.656000000000	-66.834942734829
14.680000000000	-66.748123250966
14.704000000000	-66.662654403238
14.728000000000	-66.578547740074
14.752000000000	-66.495794570526
14.776000000000	-66.414368271564
14.800000000000	-66.334226903088
14.824000000000	-66.255314769690
14.848000000000	-66.177562378404
14.872000000000	-66.100885377337
14.896000000000	-66.025183833057
14.920000000000	-65.950343151784
14.944000000000	-65.876237107431
14.968000000000	-65.802732317735
14.992000000000	-65.729692780632
15.016000000000	-65.656983176736
15.040000000000	-65.584470491662
15.064000000000	-65.512024590893
15.088000000000	-65.439519031776
15.112000000000	-65.366833227457
15.136000000000	-65.293856192854
15.160000000000	-65.220491043964
15.184000000000	-65.146658833153
15.208000000000	-65.072300541577
15.232000000000	-64.997376969094
15.256000000000	-64.921867305020
15.280000000000	-64.845767703291
15.304000000000	-64.769090908590
15.328000000000	-64.691867071316
15.352000000000	-64.614144915807
15.376000000000	-64.535991986876
15.400000000000	-64.457493061189
15.424000000000	-64.378746748119
15.448000000000	-64.299861247338
15.472000000000	-64.220950609152
15.496000000000	-64.142132438095
15.520000000000	-64.063527046148
15.544000000000	-63.985257168689
15.568000000000	-63.907447038816
15.592000000000	-63.830220053217
15.616000000000	-63.753695177075
15.640000000000	-63.677983066002
15.664000000000	-63.603183128345
15.688000000000	-63.529382269075
15.712000000000	-63.456655142823
15.736000000000	-63.385064949052
15.760000000000	-63.314663599132
15.784000000000	-63.245490586556
15.808000000000	-63.177570789277
15.832000000000	-63.110912186223
15.856000000000	-63.045504630347
15.880000000000	-62.981320298935
15.904000000000	-62.918315556828
15.928000000000	-62.856433252321
15.952000000000	-62.795604345490
15.976000000000	-62.735748312023
16.000000000000	-62.676772641765
16.024000000000	-62.618572431782
16.048000000000	-62.561031149175
16.072000000000	-62.504023063418
16.096000000000	-62.447416965600
16.120000000000	-62.391080129842
16.144000000000	-62.334881423143
16.168000000000	-62.278693057476
16.192000000000	-62.222391341646
16.216000000000	-62.165857404276
16.240000000000	-62.108978849553
16.264000000000	-62.051652679234
16.288000000000	-61.993788948894
16.312000000000	-61.935314049419
16.336000000000	-61.876172568543
16.360000000000	-61.816327356035
16.384000000000	-61.755758288509
16.408000000000	-61.694460782986
16.432000000000	-61.632445015941
16.456000000000	-61.569736134238
16.480000000000	-61.506374913772
16.504000000000	-61.442417842819
16.528000000000	-61.377935773885
16.552000000000	-61.313010999529
16.576000000000	-61.247733432004
16.600000000000	-61.182197005794
16.624000000000	-61.116497214219
16.648000000000	-61.050729966904
16.672000000000	-60.984991154299
16.696000000000	-60.919375909516
16.720000000000	-60.853976798308
16.744000000000	-60.788880890656
16.768000000000	-60.724166429107
16.792000000000	-60.659900147535
16.816000000000	-60.596136006195
16.840000000000	-60.532915370000
16.864000000000	-60.470267911666
16.888000000000	-60.408212215217
16.912000000000	-60.346755367731
16.936000000000	-60.285891565903
16.960000000000	-60.225600483040
16.984000000000	-60.165846409939
17.008000000000	-60.106578841344
17.032000000000	-60.047734435766
17.056000000000	-59.989239577938
17.080000000000	-59.931012538414
17.104000000000	-59.872964592228
17.128000000000	-59.815000204010
17.152000000000	-59.757017058928
17.176000000000	-59.698906910078
17.200000000000	-59.640557805617
17.224000000000	-59.581857495757
17.248000000000	-59.522697157772
17.272000000000	-59.462974412826
17.296000000000	-59.402595037945
17.320000000000	-59.341473537863
17.344000000000	-59.279533372583
17.368000000000	-59.216707755340
17.392000000000	-59.152941471563
17.416000000000	-59.088193406416
17.440000000000	-59.022438872448
17.464000000000	-58.955670764928
17.488000000000	-58.887899083505
17.512000000000	-58.819149139891
17.536000000000	-58.749459355350
17.560000000000	-58.678879593328
17.584000000000	-58.607470455639
17.608000000000	-58.535303216529
17.632000000000	-58.462459538598
17.656000000000	-58.389030129658
17.680000000000	-58.315112048953
17.704000000000	-58.240805120964
17.728000000000	-58.166208412825
17.752000000000	-58.091417679651
17.776000000000	-58.016524115365
17.800000000000	-57.941614006880
17.824000000000	-57.866768418453
17.848000000000	-57.792062106832
17.872000000000	-57.717561434290
17.896000000000	-57.643321760477
17.920000000000	-57.569385225573
17.944000000000	-57.495779729890
17.968000000000	-57.422519335462
17.992000000000	-57.349605610608
18.016000000000	-57.277029027279
18.040000000000	-57.204769643836
18.064000000000	-57.132796884121
18.088000000000	-57.061068908554
18.112000000000	-56.989532455042
18.136000000000	-56.918123879823
18.160000000000	-56.846771540363
18.184000000000	-56.775398984219
18.208000000000	-56.703928040972
18.232000000000	-56.632281072559
18.256000000000	-56.560382220281
18.280000000000	-56.488158141487
18.304000000000	-56.415539061487
18.328000000000	-56.342460777247
18.352000000000	-56.268867652394
18.376000000000	-56.194715995518
18.400000000000	-56.119976902563
18.424000000000	-56.044637854540
18.448000000000	-55.968702967493
18.472000000000	-55.892192432071
18.496000000000	-55.815141976987
18.520000000000	-55.737602974438
18.544000000000	-55.659643214265
18.568000000000	-55.581347767999
18.592000000000	-55.502819109856
18.616000000000	-55.424175912171
18.640000000000	-55.345550539294
18.664000000000	-55.267085867635
18.688000000000	-55.188932307218
18.712000000000	-55.111245652469
18.736000000000	-55.034185801222
18.760000000000	-54.957915803157
18.784000000000	-54.882600471592
18.808000000000	-54.808404044057
18.832000000000	-54.735486952459
18.856000000000	-54.664002320396
18.880000000000	-54.594093016648
18.904000000000	-54.525889839646
18.928000000000	-54.459510840418
18.952000000000	-54.395061243912
18.976000000000	-54.332633217638
19.000000000000	-54.272304979863
19.024000000000	-54.214139289560
19.048000000000	-54.158181893101
19.072000000000	-54.104460706920
19.096000000000	-54.052986272453
19.120000000000	-54.003753470147
19.144000000000	-53.956743939929
19.168000000000	-53.911928434753
19.192000000000	-53.869268553935
19.216000000000	-53.828717829866
19.240000000000	-53.790222663242
19.264000000000	-53.753723809552
19.288000000000	-53.719158887206
19.312000000000	-53.686465835816
19.336000000000	-53.655586713725
19.360000000000	-53.626470999653
19.384000000000	-53.599077785972
19.408000000000	-53.573376793762
19.432000000000	-53.549348689269
19.456000000000	-53.526985420627
19.480000000000	-53.506291086454
19.504000000000	-53.487283319749
19.528000000000	-53.469994636367
19.552000000000	-53.454472978300
19.576000000000	-53.440780916545
19.600000000000	-53.428993539787
19.624000000000	-53.419195623141
19.648000000000	-53.411478917621
19.672000000000	-53.405940181777
19.696000000000	-53.402680017377
19.720000000000	-53.401801994968
19.744000000000	-53.403411298186
19.768000000000	-53.407612329619
19.792000000000	-53.414505284539
19.816000000000	-53.424182285512
19.840000000000	-53.436723937008
19.864000000000	-53.452196943462
19.888000000000	-53.470652854112
19.912000000000	-53.492127384596
19.936000000000	-53.516639476043
19.960000000000	-53.544189463431
19.984000000000	-53.574756326807
20.008000000000	-53.608294653655
20.032000000000	-53.644732273307
20.056000000000	-53.683969338168
20.080000000000	-53.725879021452
20.104000000000	-53.770309321672
20.128000000000	-53.817085105267
20.152000000000	-53.866009696827
20.176000000000	-53.916865946422
20.200000000000	-53.969417404364
20.224000000000	-54.023410590450
20.248000000000	-54.078579117160
20.272000000000	-54.134649708484
20.296000000000	-54.191349335486
20.320000000000	-54.248412230986
20.344000000000	-54.305585718660
20.368000000000	-54.362634503457
20.392000000000	-54.419343905458
20.416000000000	-54.475522978186
20.440000000000	-54.531008247973
20.464000000000	-54.585668052921
20.488000000000	-54.639406603566
20.512000000000	-54.692166470820
20.536000000000	-54.743928525916
20.560000000000	-54.794709273383
20.584000000000	-54.844556525347
20.608000000000	-54.893544881974
20.632000000000	-54.941772201552
20.656000000000	-54.989357325172
20.680000000000	-55.036438309226
20.704000000000	-55.083169922493
20.728000000000	-55.129719490725
20.752000000000	-55.176261134647
20.776000000000	-55.222969469044
20.800000000000	-55.270014281898
20.824000000000	-55.317557290510
20.848000000000	-55.365750990748
20.872000000000	-55.414738491663
20.896000000000	-55.464652720022
20.920000000000	-55.515613798944
20.944000000000	-55.567724521945
20.968000000000	-55.621065011276
20.992000000000	-55.675688179232
21.016000000000	-55.731617181820
21.040000000000	-55.788844911823
21.064000000000	-55.847334404653
21.088000000000	-55.907018548674
21.112000000000	-55.967798036060
21.136000000000	-56.029537791434
21.160000000000	-56.092063437521
21.184000000000	-56.155159917003
21.208000000000	-56.218573820605
21.232000000000	-56.282019556315
21.256000000000	-56.345188022403
21.280000000000	-56.407755760813
21.304000000000	-56.469393061357
21.328000000000	-56.529770848819
21.352000000000	-56.588567556568
21.376000000000	-56.645477671023
21.400000000000	-56.700222834171
21.424000000000	-56.752564713984
21.448000000000	-56.802317276031
21.472000000000	-56.849355604255
21.496000000000	-56.893619410556
21.520000000000	-56.935111351714
21.544000000000	-56.973892133887
21.568000000000	-57.010075065394
21.592000000000	-57.043821848152
21.616000000000	-57.075339544741
21.640000000000	-57.104876994848
21.664000000000	-57.132718547641
21.688000000000	-57.159174123570
21.712000000000	-57.184566653005
21.736000000000	-57.209219620247
21.760000000000	-57.233447708435
21.784000000000	-57.257552159760
21.808000000000	-57.281820186144
21.832000000000	-57.306525885688
21.856000000000	-57.331929719428
21.880000000000	-57.358274898521
21.904000000000	-57.385781240972
21.928000000000	-57.414638851101
21.952000000000	-57.445004263840
21.976000000000	-57.477000278199
22.000000000000	-57.510718400398
22.024000000000	-57.546221001552
22.048000000000	-57.583540094570
22.072000000000	-57.622671257951
22.096000000000	-57.663563823695
22.120000000000	-57.706110559036
22.144000000000	-57.750140510870
22.168000000000	-57.795417205954
22.192000000000	-57.841641883826
22.216000000000	-57.888459382445
