#Parameters = {L=3.4285714285714; c=300000000; f=12.5; g=0.48; lam=24; r=0.24}
#"Frequency / GHz"	"S1,1[1,0],[12.5] (2) [Magnitude]"
#----------------------------------------------------
6.1840000152588	0.99513198949506
6.2080001831055	0.99504867535641
6.2319998741150	0.99496280601132
6.2560000419617	0.99487498103733
6.2800002098083	0.99478499010102
6.3039999008179	0.99469290820719
6.3280000686646	0.99459896926508
6.3520002365112	0.99450304197895
6.3759999275208	0.99440542863692
6.4000000953674	0.99430607021033
6.4239997863770	0.99420514597725
6.4479999542236	0.99410270846926
6.4720001220703	0.99399884017044
6.4959998130798	0.99389352085865
6.5199999809265	0.99378700607090
6.5440001487732	0.99367936336931
6.5679998397827	0.99357063737588
6.5920000076294	0.99346087647717
6.6160001754761	0.99335023288616
6.6399998664856	0.99323879756674
6.6640000343323	0.99312669605842
6.6880002021790	0.99301380035593
6.7119998931885	0.99290046354743
6.7360000610352	0.99278655013115
6.7600002288818	0.99267239008125
6.7839999198914	0.99255775694357
6.8080000877380	0.99244304676732
6.8319997787476	0.99232812438601
6.8559999465942	0.99221314858605
6.8800001144409	0.99209815588960
6.9039998054504	0.99198338003911
6.9279999732971	0.99186863701892
6.9520001411438	0.99175406285702
6.9759998321533	0.99163985097838
7.0000000000000	0.99152593354585
7.0240001678467	0.99141256192780
7.0479998588562	0.99129959540877
7.0720000267029	0.99118712268612
7.0960001945496	0.99107529841755
7.1199998855591	0.99096404910908
7.1440000534058	0.99085356206770
7.1680002212524	0.99074385596506
7.1919999122620	0.99063488201748
7.2160000801086	0.99052678857697
7.2399997711182	0.99041940803585
7.2639999389648	0.99031296925400
7.2880001068115	0.99020740643588
7.3119997978210	0.99010294048085
7.3359999656677	0.98999929261485
7.3600001335144	0.98989667128971
7.3839998245239	0.98979505754270
7.4079999923706	0.98969451656882
7.4320001602173	0.98959488127558
7.4559998512268	0.98949641554940
7.4800000190735	0.98939885771777
7.5040001869202	0.98930237142803
7.5279998779297	0.98920707309486
7.5520000457764	0.98911268460590
7.5760002136230	0.98901919001659
7.5999999046326	0.98892676639441
7.6240000724792	0.98883530584765
7.6479997634888	0.98874483340963
7.6719999313354	0.98865524418674
7.6960000991821	0.98856652739321
7.7199997901917	0.98847869163327
7.7439999580383	0.98839170872812
7.7680001258850	0.98830542858159
7.7919998168945	0.98821988095743
7.8159999847412	0.98813512447295
7.8400001525879	0.98805099266868
7.8639998435974	0.98796731892248
7.8880000114441	0.98788428624798
7.9120001792908	0.98780173043915
7.9359998703003	0.98771944950849
7.9600000381470	0.98763762872180
7.9840002059937	0.98755606727352
8.0080003738403	0.98747469711993
8.0319995880127	0.98739351698936
8.0559997558594	0.98731232793585
8.0799999237061	0.98723110374163
8.1040000915527	0.98714985173402
8.1280002593994	0.98706832863040
8.1520004272461	0.98698661280932
8.1759996414185	0.98690452428202
8.1999998092651	0.98682186238120
8.2239999771118	0.98673871294360
8.2480001449585	0.98665507041945
8.2720003128052	0.98657054279064
8.2959995269775	0.98648522291481
8.3199996948242	0.98639904520550
8.3439998626709	0.98631182826232
8.3680000305176	0.98622346826670
8.3920001983643	0.98613393204256
8.4160003662109	0.98604305398754
8.4399995803833	0.98595073208453
8.4639997482300	0.98585687860023
8.4879999160767	0.98576135045222
8.5120000839233	0.98566413766637
8.5360002517700	0.98556506584228
8.5600004196167	0.98546416881556
8.5839996337891	0.98536106310052
8.6079998016357	0.98525582842105
8.6319999694824	0.98514829164551
8.6560001373291	0.98503847822805
8.6800003051758	0.98492614969077
8.7040004730225	0.98481124347134
8.7279996871948	0.98469355435164
8.7519998550415	0.98457316505796
8.7760000228882	0.98444983756736
8.8000001907349	0.98432354438180
8.8240003585815	0.98419416920977
8.8479995727539	0.98406164094138
8.8719997406006	0.98392568963851
8.8959999084473	0.98378637614669
8.9200000762939	0.98364352025694
8.9440002441406	0.98349722641490
8.9680004119873	0.98334712704110
8.9919996261597	0.98319330633054
9.0159997940063	0.98303554739343
9.0399999618530	0.98287387102288
9.0640001296997	0.98270809545373
9.0880002975464	0.98253823836625
9.1120004653931	0.98236412959521
9.1359996795654	0.98218573210819
9.1599998474121	0.98200293046598
9.1840000152588	0.98181574106450
9.2080001831055	0.98162400292284
9.2320003509521	0.98142756738497
9.2559995651245	0.98122645296630
9.2799997329712	0.98102062479826
9.3039999008179	0.98080995080089
9.3280000686646	0.98059436706757
9.3520002365112	0.98037376680627
9.3760004043579	0.98014822088898
9.3999996185303	0.97991767928524
9.4239997863770	0.97968189735543
9.4479999542236	0.97944090464435
9.4720001220703	0.97919468046584
9.4960002899170	0.97894318254989
9.5200004577637	0.97868640710904
9.5439996719360	0.97842411011453
9.5679998397827	0.97815650301695
9.5920000076294	0.97788333295556
9.6160001754761	0.97760477783272
9.6400003433228	0.97732053232768
9.6639995574951	0.97703085806209
9.6879997253418	0.97673545969618
9.7119998931885	0.97643448673381
9.7360000610352	0.97612783523418
9.7600002288818	0.97581560189247
9.7840003967285	0.97549752215326
9.8079996109009	0.97517370548844
9.8319997787476	0.97484415436307
9.8559999465942	0.97450883127388
9.8800001144409	0.97416765888233
9.9040002822876	0.97382077286517
9.9280004501343	0.97346810871256
9.9519996643066	0.97310952293887
9.9759998321533	0.97274521769856
10.000000000000	0.97237495593346
10.024000167847	0.97199884773693
10.048000335693	0.97161697320823
10.071999549866	0.97122902035314
10.095999717712	0.97083539937834
10.119999885559	0.97043586594899
10.144000053406	0.97003048564635
10.168000221252	0.96961910672614
10.192000389099	0.96920198417296
10.215999603271	0.96877891084155
10.239999771118	0.96834997037784
10.263999938965	0.96791519414723
10.288000106812	0.96747448054579
10.312000274658	0.96702802346478
10.336000442505	0.96657555140265
10.359999656677	0.96611734899150
10.383999824524	0.96565313100120
10.407999992371	0.96518298962488
10.432000160217	0.96470704080934
10.456000328064	0.96422515540029
10.479999542236	0.96373760527572
10.503999710083	0.96324399720535
10.527999877930	0.96274443380431
10.552000045776	0.96223908440720
10.576000213623	0.96172794925806
10.600000381470	0.96121061878144
10.623999595642	0.96068757853270
10.647999763489	0.96015840020887
10.671999931335	0.95962347203490
10.696000099182	0.95908246061425
10.720000267029	0.95853549962606
10.744000434875	0.95798252879675
10.767999649048	0.95742352401320
10.791999816895	0.95685841866209
10.815999984741	0.95628732405503
10.840000152588	0.95571008639732
10.864000320435	0.95512661565544
10.887999534607	0.95453703814769
10.911999702454	0.95394117138966
10.935999870300	0.95333915742445
10.960000038147	0.95273065144706
10.984000205994	0.95211594943206
11.008000373840	0.95149465776536
11.031999588013	0.95086699000571
11.055999755859	0.95023270545116
11.079999923706	0.94959185854577
11.104000091553	0.94894430631486
11.128000259399	0.94829005814291
11.152000427246	0.94762899104512
11.175999641418	0.94696098417280
11.199999809265	0.94628586826912
11.223999977112	0.94560375797000
11.248000144958	0.94491443791099
11.272000312805	0.94421795753025
11.295999526978	0.94351407226093
11.319999694824	0.94280247213246
11.343999862671	0.94208353190909
11.368000030518	0.94135663874150
11.392000198364	0.94062207301516
11.416000366211	0.93987938636769
11.439999580383	0.93912871556852
11.463999748230	0.93836968410491
11.487999916077	0.93760235446832
11.512000083923	0.93682645207627
11.536000251770	0.93604177983557
11.560000419617	0.93524833095291
11.583999633789	0.93444585376264
11.607999801636	0.93363420104694
11.631999969482	0.93281309920963
11.656000137329	0.93198262153392
11.680000305176	0.93114225881142
11.704000473022	0.93029221883869
11.727999687195	0.92943178260560
11.751999855042	0.92856124499680
11.776000022888	0.92768000774984
11.800000190735	0.92678816899912
11.824000358582	0.92588549960241
11.847999572754	0.92497155923372
11.871999740601	0.92404628166016
11.895999908447	0.92310929674384
11.920000076294	0.92216057672648
11.944000244141	0.92119978493824
11.968000411987	0.92022669061028
11.991999626160	0.91924105495822
12.015999794006	0.91824251838835
12.039999961853	0.91723100359107
12.064000129700	0.91620606160772
12.088000297546	0.91516758813989
12.112000465393	0.91411518216786
12.135999679565	0.91304863675591
12.159999847412	0.91196770422382
12.184000015259	0.91087214198880
12.208000183105	0.90976160593939
12.232000350952	0.90863573453653
12.255999565125	0.90749439869985
12.279999732971	0.90633708764572
12.303999900818	0.90516378550350
12.328000068665	0.90397385453246
12.352000236511	0.90276724234246
12.376000404358	0.90154365807932
12.399999618530	0.90030263345253
12.423999786377	0.89904399740449
12.447999954224	0.89776723917016
12.472000122070	0.89647231995411
12.496000289917	0.89515864568787
12.520000457764	0.89382609074215
12.543999671936	0.89247436695109
12.567999839783	0.89110283544056
12.592000007629	0.88971166921840
12.616000175476	0.88830010927869
12.640000343323	0.88686802796525
12.663999557495	0.88541491889455
12.687999725342	0.88394078150174
12.711999893188	0.88244493842086
12.736000061035	0.88092734387880
12.760000228882	0.87938744455439
12.784000396729	0.87782506502397
12.807999610901	0.87623986157784
12.831999778748	0.87463152490863
12.855999946594	0.87299954100500
12.880000114441	0.87134376345090
12.904000282288	0.86966383929812
12.928000450134	0.86795924940086
12.951999664307	0.86622999721684
12.975999832153	0.86447552089477
13.000000000000	0.86269569396034
13.024000167847	0.86088990838098
13.048000335693	0.85905810491336
13.071999549866	0.85719991328785
13.095999717712	0.85531487338550
13.119999885559	0.85340287020253
13.144000053406	0.85146347984289
13.168000221252	0.84949643932069
13.192000389099	0.84750144242477
13.215999603271	0.84547818429398
13.239999771118	0.84342643703428
13.263999938965	0.84134572112512
13.288000106812	0.83923595698384
13.312000274658	0.83709673280515
13.336000442505	0.83492772117741
13.359999656677	0.83272894074764
13.383999824524	0.83049965803949
13.407999992371	0.82824007417213
13.432000160217	0.82594957581347
13.456000328064	0.82362818825668
13.479999542236	0.82127534515460
13.503999710083	0.81889099721988
13.527999877930	0.81647494328264
13.552000045776	0.81402684675068
13.576000213623	0.81154636251904
13.600000381470	0.80903365419944
13.623999595642	0.80648798665338
13.647999763489	0.80390950363988
13.671999931335	0.80129798575770
13.696000099182	0.79865315503227
13.720000267029	0.79597472797578
13.744000434875	0.79326270397426
13.767999649048	0.79051674877249
13.791999816895	0.78773680356366
13.815999984741	0.78492260079189
13.840000152588	0.78207392842280
13.864000320435	0.77919082835808
13.887999534607	0.77627305148543
13.911999702454	0.77332043895770
13.935999870300	0.77033290001726
13.960000038147	0.76731023255460
13.984000205994	0.76425247902158
14.008000373840	0.76115931851481
14.031999588013	0.75803086922412
14.055999755859	0.75486696191998
14.079999923706	0.75166734675495
14.104000091553	0.74843220667654
14.128000259399	0.74516125084717
14.152000427246	0.74185465420239
14.175999641418	0.73851223188825
14.199999809265	0.73513388238794
14.223999977112	0.73171970509958
14.248000144958	0.72826952666599
14.272000312805	0.72478344761838
14.295999526978	0.72126157285143
14.319999694824	0.71770362396504
14.343999862671	0.71410979040092
14.368000030518	0.71048006756100
14.392000198364	0.70681446731137
14.416000366211	0.70311292304375
14.439999580383	0.69937569774642
14.463999748230	0.69560277246976
14.487999916077	0.69179405619674
14.512000083923	0.68794985329909
14.536000251770	0.68407001970149
14.560000419617	0.68015487399155
14.583999633789	0.67620438078495
14.607999801636	0.67221867105314
14.631999969482	0.66819778566501
14.656000137329	0.66414202588625
14.680000305176	0.66005141970900
14.704000473022	0.65592612669395
14.727999687195	0.65176637102631
14.751999855042	0.64757209552437
14.776000022888	0.64334368440491
14.800000190735	0.63908143629491
14.824000358582	0.63478517869122
14.847999572754	0.63045550302742
14.871999740601	0.62609235711263
14.895999908447	0.62169590814499
14.920000076294	0.61726667175836
14.944000244141	0.61280464079617
14.968000411987	0.60831015611834
14.991999626160	0.60378357248145
15.015999794006	0.59922493956204
15.039999961853	0.59463466406620
15.064000129700	0.59001298970388
15.088000297546	0.58536027430994
15.112000465393	0.58067668686526
15.135999679565	0.57596269470534
15.159999847412	0.57121851503274
15.184000015259	0.56644452481218
15.208000183105	0.56164096257049
15.232000350952	0.55680820952596
15.255999565125	0.55194672032359
15.279999732971	0.54705679652781
15.303999900818	0.54213871082345
15.328000068665	0.53719296338953
15.352000236511	0.53221993150171
15.376000404358	0.52721991736334
15.399999618530	0.52219338914442
15.423999786377	0.51714071765897
15.447999954224	0.51206240031528
15.472000122070	0.50695879174376
15.496000289917	0.50183033038228
15.520000457764	0.49667742161029
15.543999671936	0.49150063369317
15.567999839783	0.48630025310854
15.592000007629	0.48107687571520
15.616000175476	0.47583101502443
15.640000343323	0.47056298860251
15.663999557495	0.46527334046321
15.687999725342	0.45996258152956
15.711999893188	0.45463124791540
15.736000061035	0.44927978576677
15.760000228882	0.44390874836219
15.784000396729	0.43851862431978
15.807999610901	0.43310995636775
15.831999778748	0.42768326376505
15.855999946594	0.42223913916545
15.880000114441	0.41677808047093
15.904000282288	0.41130065680166
15.928000450134	0.40580744728855
15.951999664307	0.40029902581145
15.975999832153	0.39477589521016
16.000000000000	0.38923874289532
16.024000167847	0.38368809018085
16.048000335693	0.37812458347481
16.072000503540	0.37254874963589
16.096000671387	0.36696123427346
16.120000839233	0.36136269932638
16.143999099731	0.35575373337954
16.167999267578	0.35013503968641
16.191999435425	0.34450713504053
16.215999603271	0.33887072644632
16.239999771118	0.33322645378768
16.263999938965	0.32757506297715
16.288000106812	0.32191714059874
16.312000274658	0.31625340311320
16.336000442505	0.31058453389193
16.360000610352	0.30491124706778
16.384000778198	0.29923426340014
16.408000946045	0.29355430960739
16.431999206543	0.28787206157514
16.455999374390	0.28218837965055
16.479999542236	0.27650393509547
16.503999710083	0.27081956878881
16.527999877930	0.26513600735144
16.552000045776	0.25945412695836
16.576000213623	0.25377478627313
16.600000381470	0.24809873876794
16.624000549316	0.24242695810312
16.648000717163	0.23676031323079
16.672000885010	0.23109972627923
16.695999145508	0.22544617743983
16.719999313354	0.21980066640813
16.743999481201	0.21416425525324
16.767999649048	0.20853801296645
16.791999816895	0.20292308036791
16.815999984741	0.19732066778586
16.840000152588	0.19173201748057
16.864000320435	0.18615850013859
16.888000488281	0.18060152474061
16.912000656128	0.17506264047571
16.936000823975	0.16954343478150
16.959999084473	0.16404575668632
16.983999252319	0.15857148983540
17.007999420166	0.15312275546487
17.031999588013	0.14770185305413
17.055999755859	0.14231135716506
17.079999923706	0.13695411949520
17.104000091553	0.13163336853673
17.128000259399	0.12635265197340
17.152000427246	0.12111611880960
17.176000595093	0.11592841975583
17.200000762939	0.11079494597842
17.224000930786	0.10572197369924
17.247999191284	0.10071675123710
17.271999359131	0.095787862955301
17.295999526978	0.090945393158001
17.319999694824	0.086201362093921
17.343999862671	0.081570086294675
17.368000030518	0.077068751260059
17.392000198364	0.072718039649243
17.416000366211	0.068542760694442
17.440000534058	0.064572744674174
17.464000701904	0.060843538259687
17.488000869751	0.057396976965979
17.511999130249	0.054281378498279
17.535999298096	0.051550730074181
17.559999465942	0.049262621406491
17.583999633789	0.047474141008429
17.607999801636	0.046236047358370
17.631999969482	0.045585636322003
17.656000137329	0.045540380137534
17.680000305176	0.046094274783980
17.704000473022	0.047218489376757
17.728000640869	0.048866056853346
17.752000808716	0.050978837337490
17.775999069214	0.053494546738489
17.799999237061	0.056352300684117
17.823999404907	0.059496182932245
17.847999572754	0.062876912508343
17.871999740601	0.066452205556049
17.895999908447	0.070186512451354
17.920000076294	0.074050147467016
17.944000244141	0.078018539986469
17.968000411987	0.082071342282124
17.992000579834	0.086191703806752
18.016000747681	0.090365617279721
18.040000915527	0.094581442637246
18.063999176025	0.098829423581509
18.087999343872	0.10310135317369
18.111999511719	0.10739027612184
18.135999679565	0.11169032931143
18.159999847412	0.11599644625401
18.184000015259	0.12030434661484
18.208000183105	0.12461025872453
18.232000350952	0.12891100629352
18.256000518799	0.13320371190345
18.280000686646	0.13748594503312
18.304000854492	0.14175555953397
18.327999114990	0.14601063484467
18.351999282837	0.15024949883547
18.375999450684	0.15447066190387
18.399999618530	0.15867278787269
18.423999786377	0.16285468119906
18.447999954224	0.16701529599350
18.472000122070	0.17115374312340
18.496000289917	0.17526910427326
18.520000457764	0.17936060260229
18.544000625610	0.18342762602762
18.568000793457	0.18746952401868
18.591999053955	0.19148570641133
18.615999221802	0.19547576084849
18.639999389648	0.19943920754886
18.663999557495	0.20337564311959
18.687999725342	0.20728470076303
18.711999893188	0.21116613360571
18.736000061035	0.21501961223104
18.760000228882	0.21884485733380
18.784000396729	0.22264172590423
18.808000564575	0.22641002547617
18.832000732422	0.23014958448177
18.856000900269	0.23386031339211
18.879999160767	0.23754202318204
18.903999328613	0.24119473675164
18.927999496460	0.24481831856365
18.951999664307	0.24841271682830
18.975999832153	0.25197800430047
19.000000000000	0.25551406643173
19.024000167847	0.25902102632320
19.048000335693	0.26249883934626
19.072000503540	0.26594757644565
19.096000671387	0.26936734514534
19.120000839233	0.27275816752316
19.143999099731	0.27612013334303
19.167999267578	0.27945334340597
19.191999435425	0.28275799646284
19.215999603271	0.28603411611840
19.239999771118	0.28928197848565
19.263999938965	0.29250162635880
19.288000106812	0.29569323570147
19.312000274658	0.29885704654893
19.336000442505	0.30199316566853
19.360000610352	0.30510188837762
19.384000778198	0.30818335011090
19.408000946045	0.31123779767333
19.431999206543	0.31426542488613
19.455999374390	0.31726653217564
19.479999542236	0.32024121701981
19.503999710083	0.32318995474628
19.527999877930	0.32611276926982
19.552000045776	0.32901005255275
19.576000213623	0.33188210201453
19.600000381470	0.33472910658100
19.624000549316	0.33755137388720
19.648000717163	0.34034920623461
19.672000885010	0.34312288398887
19.695999145508	0.34587274521196
19.719999313354	0.34859904383706
19.743999481201	0.35130202883000
19.767999649048	0.35398220883408
19.791999816895	0.35663967807613
19.815999984741	0.35927487273943
19.840000152588	0.36188809368291
19.864000320435	0.36447957396981
19.888000488281	0.36704982295487
19.912000656128	0.36959898485568
19.936000823975	0.37212745705343
19.959999084473	0.37463561828145
19.983999252319	0.37712368774663
20.007999420166	0.37959209748302
20.031999588013	0.38204117120372
20.055999755859	0.38447110497604
20.079999923706	0.38688235958037
20.104000091553	0.38927525316142
20.128000259399	0.39165003597375
20.152000427246	0.39400711554284
20.176000595093	0.39634679766395
20.200000762939	0.39866927126491
20.224000930786	0.40097505867055
20.247999191284	0.40326433738405
20.271999359131	0.40553747188768
20.295999526978	0.40779488141424
20.319999694824	0.41003652547378
20.343999862671	0.41226307747214
20.368000030518	0.41447460510805
20.392000198364	0.41667155252541
20.416000366211	0.41885409263766
20.440000534058	0.42102256965351
20.464000701904	0.42317718686678
20.488000869751	0.42531827532723
20.511999130249	0.42744612261111
20.535999298096	0.42956095269949
20.559999465942	0.43166295346561
20.583999633789	0.43375249279416
20.607999801636	0.43582972884426
20.631999969482	0.43789490137663
20.656000137329	0.43994828307360
20.680000305176	0.44199003304188
20.704000473022	0.44402037705917
20.728000640869	0.44603958205720
20.752000808716	0.44804772696746
20.775999069214	0.45004503548772
20.799999237061	0.45203173193716
20.823999404907	0.45400797895064
20.847999572754	0.45597390530312
20.871999740601	0.45792974594941
20.895999908447	0.45987548320769
20.920000076294	0.46181138963809
20.944000244141	0.46373755078539
20.968000411987	0.46565410299226
20.992000579834	0.46756110723609
21.016000747681	0.46945875358322
21.040000915527	0.47134705028111
21.063999176025	0.47322613644333
21.087999343872	0.47509606940402
21.111999511719	0.47695693533979
21.135999679565	0.47880877951453
21.159999847412	0.48065165079487
21.184000015259	0.48248550995062
21.208000183105	0.48431056474838
21.232000350952	0.48612675936944
21.256000518799	0.48793399137855
21.280000686646	0.48973247792467
21.304000854492	0.49152210462200
21.327999114990	0.49330290451644
21.351999282837	0.49507481102665
21.375999450684	0.49683783862574
21.399999618530	0.49859192223311
21.423999786377	0.50033701745952
21.447999954224	0.50207321406177
21.472000122070	0.50380028864226
21.496000289917	0.50551836574999
21.520000457764	0.50722722933940
21.544000625610	0.50892684444673
21.568000793457	0.51061719064856
21.591999053955	0.51229809260778
21.615999221802	0.51396965009967
21.639999389648	0.51563147528110
21.663999557495	0.51728381616938
21.687999725342	0.51892624436254
21.711999893188	0.52055881347860
21.736000061035	0.52218152345289
21.760000228882	0.52379412046487
21.784000396729	0.52539645685546
21.808000564575	0.52698851185150
21.832000732422	0.52857007104150
21.856000900269	0.53014111355615
21.879999160767	0.53170147656728
21.903999328613	0.53325095745668
21.927999496460	0.53478949257346
21.951999664307	0.53631693010465
21.975999832153	0.53783321461623
22.000000000000	0.53933802389384
22.024000167847	0.54083141948973
22.048000335693	0.54231307169383
22.072000503540	0.54378310748155
22.096000671387	0.54524114687507
22.120000839233	0.54668721177610
22.143999099731	0.54812105717562
22.167999267578	0.54954264849675
22.191999435425	0.55095176220869
22.215999603271	0.55234843384786
22.239999771118	0.55373238830003
22.263999938965	0.55510346486611
22.288000106812	0.55646168972612
22.312000274658	0.55780692819597
22.336000442505	0.55913894934081
22.360000610352	0.56045774839873
22.384000778198	0.56176330213880
22.408000946045	0.56305529261484
22.431999206543	0.56433380957903
22.455999374390	0.56559859811408
