#Parameters = {Wa=0.24; La=4; BoxHeight=30.534351145038; BoxThickness=0.1; BoxWidth=72; L=5.089058524173; c=300000000; d=6; f=12.5; g=0.48; lam=24; r=0.24}
#"Frequency / GHz"	"E-Field (120 0 0)(Z) [1[1,0]+2[1,0],[12.5]] [Magnitude]"
#---------------------------------------------------------------------------
2.5360000000000	-110.86793680607
2.5600000000000	-110.57009807552
2.5840000000000	-110.36470065167
2.6080000000000	-110.26591872137
2.6320000000000	-110.22449842925
2.6560000000000	-110.15312348437
2.6800000000000	-109.97930934384
2.7040000000000	-109.69719833237
2.7280000000000	-109.36876579873
2.7520000000000	-109.07379623866
2.7760000000000	-108.85890001031
2.8000000000000	-108.71635630744
2.8240000000000	-108.59221342428
2.8480000000000	-108.41880523776
2.8720000000000	-108.15975757318
2.8960000000000	-107.83538284549
2.9200000000000	-107.50484119065
2.9440000000000	-107.22429112113
2.9680000000000	-107.01556423941
2.9920000000000	-106.85848335846
3.0160000000000	-106.70461780933
3.0400000000000	-106.50694573307
3.0640000000000	-106.25056226786
3.0880000000000	-105.96133773492
3.1120000000000	-105.68549688971
3.1360000000000	-105.45902845232
3.1600000000000	-105.28811288041
3.1840000000000	-105.14765540701
3.2080000000000	-104.99642784106
3.2320000000000	-104.80232037002
3.2560000000000	-104.56278695836
3.2800000000000	-104.30472790688
3.3040000000000	-104.06457840251
3.3280000000000	-103.86516231896
3.3520000000000	-103.70358303438
3.3760000000000	-103.55427079698
3.4000000000000	-103.38479735095
3.4240000000000	-103.17636990253
3.4480000000000	-102.93560937702
3.4720000000000	-102.68873660050
3.4960000000000	-102.46358287229
3.5200000000000	-102.27294957571
3.5440000000000	-102.10847504919
3.5680000000000	-101.94671372155
3.5920000000000	-101.76388740494
3.6160000000000	-101.55094879335
3.6400000000000	-101.31878725435
3.6640000000000	-101.09003101795
3.6880000000000	-100.88424542480
3.7120000000000	-100.70663603650
3.7360000000000	-100.54598269732
3.7600000000000	-100.38202196470
3.7840000000000	-100.19811887488
3.8080000000000	-99.991598848830
3.8320000000000	-99.774735734689
3.8560000000000	-99.566069631668
3.8800000000000	-99.378677253136
3.9040000000000	-99.212825115643
3.9280000000000	-99.056535361352
3.9520000000000	-98.893247408539
3.9760000000000	-98.712149415291
4.0000000000000	-98.514717732620
4.0240000000000	-98.313105403938
4.0480000000000	-98.121883784745
4.0720000000000	-97.949024422640
4.0960000000000	-97.791516737025
4.1200000000000	-97.637628130216
4.1440000000000	-97.474255074086
4.1680000000000	-97.294992430880
4.1920000000000	-97.103770552901
4.2160000000000	-96.911743031458
4.2400000000000	-96.729882814376
4.2640000000000	-96.562298453314
4.2880000000000	-96.404112255496
4.3120000000000	-96.244763702863
4.3360000000000	-96.074654284492
4.3600000000000	-95.891062464897
4.3840000000000	-95.699534055692
4.4080000000000	-95.510005799170
4.4320000000000	-95.330518660874
4.4560000000000	-95.162578974078
4.4800000000000	-95.000714183872
4.5040000000000	-94.836203443089
4.5280000000000	-94.662657403837
4.5520000000000	-94.479982470172
4.5760000000000	-94.294235528785
4.6000000000000	-94.113661373378
4.6240000000000	-93.943673111685
4.6480000000000	-93.783871131597
4.6720000000000	-93.628662575717
4.6960000000000	-93.470930462052
4.7200000000000	-93.306491116958
4.7440000000000	-93.136575645100
4.7680000000000	-92.966825608757
4.7920000000000	-92.803618288444
4.8160000000000	-92.650171693512
4.8400000000000	-92.504760773557
4.8640000000000	-92.361947452122
4.8880000000000	-92.215983556378
4.9120000000000	-92.064294578001
4.9360000000000	-91.908882891845
4.9600000000000	-91.754833765285
4.9840000000000	-91.607008688216
5.0080000000000	-91.467064309035
5.0320000000000	-91.332547323455
5.0560000000000	-91.198487571433
5.0800000000000	-91.060462115013
5.1040000000000	-90.917235517130
5.1280000000000	-90.771338779525
5.1520000000000	-90.627294853259
5.1760000000000	-90.488715934016
5.2000000000000	-90.356107334803
5.2240000000000	-90.226645066293
5.2480000000000	-90.095970295619
5.2720000000000	-89.960864928440
5.2960000000000	-89.821146441793
5.3200000000000	-89.679617431637
5.3440000000000	-89.540177156784
5.3680000000000	-89.405360511656
5.3920000000000	-89.274831307915
5.4160000000000	-89.145679746493
5.4400000000000	-89.014273547633
5.4640000000000	-88.878497567787
5.4880000000000	-88.738989391490
5.5120000000000	-88.598629167080
5.5360000000000	-88.460676291389
5.5600000000000	-88.326771395576
5.5840000000000	-88.196019309782
5.6080000000000	-88.065647858731
5.6320000000000	-87.932786433671
5.6560000000000	-87.796248702257
5.6800000000000	-87.657216939377
5.7040000000000	-87.518440180165
5.7280000000000	-87.382510947995
5.7520000000000	-87.250323337539
5.7760000000000	-87.120632355653
5.8000000000000	-86.990927697134
5.8240000000000	-86.859048215866
5.8480000000000	-86.724530176972
5.8720000000000	-86.588865239368
5.8960000000000	-86.454549888261
5.9200000000000	-86.323568021562
5.9440000000000	-86.196258260791
5.9680000000000	-86.071227266747
5.9920000000000	-85.946315851729
6.0160000000000	-85.819998247314
6.0400000000000	-85.692346643469
6.0640000000000	-85.564979937999
6.0880000000000	-85.440066424703
6.1120000000000	-85.319032280104
6.1360000000000	-85.201769909156
6.1600000000000	-85.086797244027
6.1840000000000	-84.972235308895
6.2080000000000	-84.856986947014
6.2320000000000	-84.741390073108
6.2560000000000	-84.626958777961
6.2800000000000	-84.515403744418
6.3040000000000	-84.407559012171
6.3280000000000	-84.302867995902
6.3520000000000	-84.199717254748
6.3760000000000	-84.096391336343
6.4000000000000	-83.992053392879
6.4240000000000	-83.887150171322
6.4480000000000	-83.783008605104
6.4720000000000	-83.680900633712
6.4960000000000	-83.581169941111
6.5200000000000	-83.482951114019
6.5440000000000	-83.384634476133
6.5680000000000	-83.284776008817
6.5920000000000	-83.182885751221
6.6160000000000	-83.079611575322
6.6400000000000	-82.976222315730
6.6640000000000	-82.873733977763
6.6880000000000	-82.772229606899
6.7120000000000	-82.670782136270
6.7360000000000	-82.568008884458
6.7600000000000	-82.462901314979
6.7840000000000	-82.355411404283
6.8080000000000	-82.246437301398
6.8320000000000	-82.137235658134
6.8560000000000	-82.028643937168
6.8800000000000	-81.920596781274
6.9040000000000	-81.812220424144
6.9280000000000	-81.702427747413
6.9520000000000	-81.590633743879
6.9760000000000	-81.477146241369
7.0000000000000	-81.362999694022
7.0240000000000	-81.249353800938
7.0480000000000	-81.136842972686
7.0720000000000	-81.025275416063
7.0960000000000	-80.913851053731
7.1200000000000	-80.801747046529
7.1440000000000	-80.688700526697
7.1680000000000	-80.575229746578
7.1920000000000	-80.462368583906
7.2160000000000	-80.351094267830
7.2400000000000	-80.241808868088
7.2640000000000	-80.134186467841
7.2880000000000	-80.027464253603
7.3120000000000	-79.920985043937
7.3360000000000	-79.814651573069
7.3600000000000	-79.709015805121
7.3840000000000	-79.604959088847
7.4080000000000	-79.503171949766
7.4320000000000	-79.403756734070
7.4560000000000	-79.306189469825
7.4800000000000	-79.209652538246
7.5040000000000	-79.113525481146
7.5280000000000	-79.017730196277
7.5520000000000	-78.922723010686
7.5760000000000	-78.829148940911
7.6000000000000	-78.737380840580
7.6240000000000	-78.647229355287
7.6480000000000	-78.557996713886
7.6720000000000	-78.468834043338
7.6960000000000	-78.379178017848
7.7200000000000	-78.288998199297
7.7440000000000	-78.198708400787
7.7680000000000	-78.108806682804
7.7920000000000	-78.019474360993
7.8160000000000	-77.930382598397
7.8400000000000	-77.840820844141
7.8640000000000	-77.750061546562
7.8880000000000	-77.657732073865
7.9120000000000	-77.563964473932
7.9360000000000	-77.469236273181
7.9600000000000	-77.374009617830
7.9840000000000	-77.278397758076
8.0080000000000	-77.182063790627
8.0320000000000	-77.084407760716
8.0560000000000	-76.984919580263
8.0800000000000	-76.883475792557
8.1040000000000	-76.780398053116
8.1280000000000	-76.676243928915
8.1520000000000	-76.571467699902
8.1760000000000	-76.466164558457
8.2000000000000	-76.360052810895
8.2240000000000	-76.252697520156
8.2480000000000	-76.143830652123
8.2720000000000	-76.033567246328
8.2960000000000	-75.922386875113
8.3200000000000	-75.810898804497
8.3440000000000	-75.699542027568
8.3680000000000	-75.588405533431
8.3920000000000	-75.477273511613
8.4160000000000	-75.365859112694
8.4400000000000	-75.254076291238
8.4640000000000	-75.142180417926
8.4880000000000	-75.030694135387
8.5120000000000	-74.920169627491
8.5360000000000	-74.810936821242
8.5600000000000	-74.702990015622
8.5840000000000	-74.596075818103
8.6080000000000	-74.489921102072
8.6320000000000	-74.384456580993
8.6560000000000	-74.279898569030
8.6800000000000	-74.176642379985
8.7040000000000	-74.075037626299
8.7280000000000	-73.975185625008
8.7520000000000	-73.876881278398
8.7760000000000	-73.779730590546
8.8000000000000	-73.683367760539
8.8240000000000	-73.587637299595
8.8480000000000	-73.492631355030
8.8720000000000	-73.398563953150
8.8960000000000	-73.305564432175
8.9200000000000	-73.213519661070
8.9440000000000	-73.122061480562
8.9680000000000	-73.030704930035
8.9920000000000	-72.939050696678
9.0160000000000	-72.846927690562
9.0400000000000	-72.754390997579
9.0640000000000	-72.661581432057
9.0880000000000	-72.568538040125
9.1120000000000	-72.475081499498
9.1360000000000	-72.380839776785
9.1600000000000	-72.285398284868
9.1840000000000	-72.188480510346
9.2080000000000	-72.090048151055
9.2320000000000	-71.990261863840
9.2560000000000	-71.889331256434
9.2800000000000	-71.787350295829
9.3040000000000	-71.684220402959
9.3280000000000	-71.579706449631
9.3520000000000	-71.473587707450
9.3760000000000	-71.365808143394
9.4000000000000	-71.256533174172
9.4240000000000	-71.146080142752
9.4480000000000	-71.034768548918
9.4720000000000	-70.922783865824
9.4960000000000	-70.810137167947
9.5200000000000	-70.696741250843
9.5440000000000	-70.582551843397
9.5680000000000	-70.467684140204
9.5920000000000	-70.352432717889
9.6160000000000	-70.237184419570
9.6400000000000	-70.122279684500
9.6640000000000	-70.007907331805
9.6880000000000	-69.894094405551
9.7120000000000	-69.780792778322
9.7360000000000	-69.668005388434
9.7600000000000	-69.555872740195
9.7840000000000	-69.444667038444
9.8080000000000	-69.334699329934
9.8320000000000	-69.226197843262
9.8560000000000	-69.119231349413
9.8800000000000	-69.013721781663
9.9040000000000	-68.909535086722
9.9280000000000	-68.806592374719
9.9520000000000	-68.704932870289
9.9760000000000	-68.604691434937
10.000000000000	-68.506006510592
10.024000000000	-68.408916312327
10.048000000000	-68.313306798997
10.072000000000	-68.218942065827
10.096000000000	-68.125557276794
10.120000000000	-68.032956938100
10.144000000000	-67.941059484817
10.168000000000	-67.849863307481
10.192000000000	-67.759357974810
10.216000000000	-67.669437445560
10.240000000000	-67.579869687069
10.264000000000	-67.490341640347
10.288000000000	-67.400552174636
10.312000000000	-67.310296891676
10.336000000000	-67.219494674716
10.360000000000	-67.128142540573
10.384000000000	-67.036229561448
10.408000000000	-66.943664958900
10.432000000000	-66.850265413661
10.456000000000	-66.755809173283
10.480000000000	-66.660123212885
10.504000000000	-66.563149903035
10.528000000000	-66.464953164119
10.552000000000	-66.365662000315
10.576000000000	-66.265387652028
10.600000000000	-66.164165679775
10.624000000000	-66.061957469209
10.648000000000	-65.958708165970
10.672000000000	-65.854423403556
10.696000000000	-65.749216506467
10.720000000000	-65.643297115228
10.744000000000	-65.536908796632
10.768000000000	-65.430254153309
10.792000000000	-65.323452403037
10.816000000000	-65.216553228880
10.840000000000	-65.109595708366
10.864000000000	-65.002673992530
10.888000000000	-64.895968380743
10.912000000000	-64.789722699864
10.936000000000	-64.684182148417
10.960000000000	-64.579529392226
10.984000000000	-64.475856646757
11.008000000000	-64.373188589509
11.032000000000	-64.271539778162
11.056000000000	-64.170969841154
11.080000000000	-64.071602080959
11.104000000000	-63.973594266742
11.128000000000	-63.877079729686
11.152000000000	-63.782114464340
11.176000000000	-63.688661491109
11.200000000000	-63.596620567663
11.224000000000	-63.505883886163
11.248000000000	-63.416383271623
11.272000000000	-63.328100465480
11.296000000000	-63.241035255380
11.320000000000	-63.155152102787
11.344000000000	-63.070338754433
11.368000000000	-62.986402602014
11.392000000000	-62.903107372233
11.416000000000	-62.820228383604
11.440000000000	-62.737593849881
11.464000000000	-62.655088886849
11.488000000000	-62.572622128342
11.512000000000	-62.490077761807
11.536000000000	-62.407284343011
11.560000000000	-62.324020959909
11.584000000000	-62.240058096960
11.608000000000	-62.155209267962
11.632000000000	-62.069363130211
11.656000000000	-61.982478080472
11.680000000000	-61.894544461544
11.704000000000	-61.805539067124
11.728000000000	-61.715400650259
11.752000000000	-61.624041461736
11.776000000000	-61.531387222749
11.800000000000	-61.437420418855
11.824000000000	-61.342200050259
11.848000000000	-61.245845778609
11.872000000000	-61.148496334091
11.896000000000	-61.050267439476
11.920000000000	-60.951234076169
11.944000000000	-60.851446338333
11.968000000000	-60.750967307318
11.992000000000	-60.649908159865
12.016000000000	-60.548437979955
12.040000000000	-60.446761717666
12.064000000000	-60.345079313122
12.088000000000	-60.243550127163
12.112000000000	-60.142282961052
12.136000000000	-60.041355889740
12.160000000000	-59.940851953891
12.184000000000	-59.840887514603
12.208000000000	-59.741615136363
12.232000000000	-59.643198798586
12.256000000000	-59.545776102260
12.280000000000	-59.449429696731
12.304000000000	-59.354184094011
12.328000000000	-59.260028390194
12.352000000000	-59.166949846643
12.376000000000	-59.074957172282
12.400000000000	-58.984079173036
12.424000000000	-58.894339801290
12.448000000000	-58.805725074138
12.472000000000	-58.718162125017
12.496000000000	-58.631523117912
12.520000000000	-58.545651681351
12.544000000000	-58.460396138065
12.568000000000	-58.375630164544
12.592000000000	-58.291249665846
12.616000000000	-58.207149470682
12.640000000000	-58.123195824931
12.664000000000	-58.039213094689
12.688000000000	-57.954994253951
12.712000000000	-57.870330163052
12.736000000000	-57.785041280252
12.760000000000	-57.698994174797
12.784000000000	-57.612094684003
12.808000000000	-57.524263846854
12.832000000000	-57.435413030716
12.856000000000	-57.345434709726
12.880000000000	-57.254215300620
12.904000000000	-57.161662638467
12.928000000000	-57.067731609267
12.952000000000	-56.972432634676
12.976000000000	-56.875818243630
13.000000000000	-56.777956236718
13.024000000000	-56.678905758309
13.048000000000	-56.578710273900
13.072000000000	-56.477410654901
13.096000000000	-56.375069088631
13.120000000000	-56.271788015329
13.144000000000	-56.167711588107
13.168000000000	-56.063008017253
13.192000000000	-55.957842780193
13.216000000000	-55.852357948904
13.240000000000	-55.746668772411
13.264000000000	-55.640877906848
13.288000000000	-55.535096996388
13.312000000000	-55.429461140371
13.336000000000	-55.324126486274
13.360000000000	-55.219251686422
13.384000000000	-55.114973744027
13.408000000000	-55.011391957241
13.432000000000	-54.908568511875
13.456000000000	-54.806544106370
13.480000000000	-54.705358060606
13.504000000000	-54.605060002553
13.528000000000	-54.505705707277
13.552000000000	-54.407339502831
13.576000000000	-54.309973833689
13.600000000000	-54.213578203835
13.624000000000	-54.118083976552
13.648000000000	-54.023401996269
13.672000000000	-53.929442506118
13.696000000000	-53.836125824893
13.720000000000	-53.743378208995
13.744000000000	-53.651116541016
13.768000000000	-53.559232335861
13.792000000000	-53.467585940042
13.816000000000	-53.376015592706
13.840000000000	-53.284357065566
13.864000000000	-53.192463345494
13.888000000000	-53.100214007446
13.912000000000	-53.007510343973
13.936000000000	-52.914260987975
13.960000000000	-52.820368389783
13.984000000000	-52.725725721611
14.008000000000	-52.630227166145
14.032000000000	-52.533786214926
14.056000000000	-52.436351646377
14.080000000000	-52.337912236401
14.104000000000	-52.238488037892
14.128000000000	-52.138114033864
14.152000000000	-52.036826258519
14.176000000000	-51.934658563826
14.200000000000	-51.831651384910
14.224000000000	-51.727866372560
14.248000000000	-51.623397168816
14.272000000000	-51.518368997212
14.296000000000	-51.412926540751
14.320000000000	-51.307216569193
14.344000000000	-51.201374722341
14.368000000000	-51.095523081311
14.392000000000	-50.989778482185
14.416000000000	-50.884265060438
14.440000000000	-50.779122138374
14.464000000000	-50.674501605252
14.488000000000	-50.570555431290
14.512000000000	-50.467419919027
14.536000000000	-50.365205168007
14.560000000000	-50.263994994132
14.584000000000	-50.163856262722
14.608000000000	-50.064851085227
14.632000000000	-49.967043860782
14.656000000000	-49.870498500891
14.680000000000	-49.775267251509
14.704000000000	-49.681377639417
14.728000000000	-49.588825191661
14.752000000000	-49.497576121959
14.776000000000	-49.407578292869
14.800000000000	-49.318773994061
14.824000000000	-49.231107244640
14.848000000000	-49.144521862283
14.872000000000	-49.058952265210
14.896000000000	-48.974313431202
14.920000000000	-48.890496983270
14.944000000000	-48.807376730489
14.968000000000	-48.724821393023
14.992000000000	-48.642708050365
15.016000000000	-48.560929559048
15.040000000000	-48.479392919784
15.064000000000	-48.398011047078
15.088000000000	-48.316694298816
15.112000000000	-48.235348130792
15.136000000000	-48.153879393595
15.160000000000	-48.072208445053
15.184000000000	-47.990280642804
15.208000000000	-47.908071063676
15.232000000000	-47.825580259911
15.256000000000	-47.742824080680
15.280000000000	-47.659823907353
15.304000000000	-47.576603106040
15.328000000000	-47.493191480901
15.352000000000	-47.409634489674
15.376000000000	-47.326000996050
15.400000000000	-47.242384149468
15.424000000000	-47.158894056686
15.448000000000	-47.075645744595
15.472000000000	-46.992748597577
15.496000000000	-46.910302413721
15.520000000000	-46.828401148851
15.544000000000	-46.747140793038
15.568000000000	-46.666625420845
15.592000000000	-46.586966670175
15.616000000000	-46.508275949739
15.640000000000	-46.430653089574
15.664000000000	-46.354177292753
15.688000000000	-46.278904877567
15.712000000000	-46.204874286833
15.736000000000	-46.132114608744
15.760000000000	-46.060651919937
15.784000000000	-45.990509245050
15.808000000000	-45.921699902763
15.832000000000	-45.854218080512
15.856000000000	-45.788032223912
15.880000000000	-45.723085229587
15.904000000000	-45.659301474250
15.928000000000	-45.596596771895
15.952000000000	-45.534885769567
15.976000000000	-45.474082995307
16.000000000000	-45.414097721665
16.024000000000	-45.354826630119
16.048000000000	-45.296149668898
16.072000000000	-45.237932655626
16.096000000000	-45.180036198677
16.120000000000	-45.122326782671
16.144000000000	-45.064684615412
16.168000000000	-45.007004806773
16.192000000000	-44.949192449992
16.216000000000	-44.891155790469
16.240000000000	-44.832802721752
16.264000000000	-44.774043717378
16.288000000000	-44.714800286785
16.312000000000	-44.655014565254
16.336000000000	-44.594654811204
16.360000000000	-44.533713889673
16.384000000000	-44.472201869683
16.408000000000	-44.410137208443
16.432000000000	-44.347541627755
16.456000000000	-44.284441348846
16.480000000000	-44.220873337030
16.504000000000	-44.156892050649
16.528000000000	-44.092571787718
16.552000000000	-44.028002301460
16.576000000000	-43.963279337914
16.600000000000	-43.898494727408
16.624000000000	-43.833730855651
16.648000000000	-43.769061659007
16.672000000000	-43.704558366561
16.696000000000	-43.640295408879
16.720000000000	-43.576351896573
16.744000000000	-43.512806824233
16.768000000000	-43.449730002664
16.792000000000	-43.387173351168
16.816000000000	-43.325167029499
16.840000000000	-43.263722070250
16.864000000000	-43.202837390609
16.888000000000	-43.142506581186
16.912000000000	-43.082720160767
16.936000000000	-43.023461857679
16.960000000000	-42.964701199471
16.984000000000	-42.906387033109
17.008000000000	-42.848446164970
17.032000000000	-42.790788373179
17.056000000000	-42.733315366972
17.080000000000	-42.675929047105
17.104000000000	-42.618534979826
17.128000000000	-42.561039990848
17.152000000000	-42.503346411802
17.176000000000	-42.445347589927
17.200000000000	-42.386928555359
17.224000000000	-42.327972662767
17.248000000000	-42.268371435932
17.272000000000	-42.208032900671
17.296000000000	-42.146884558584
17.320000000000	-42.084870304347
17.344000000000	-42.021944120835
17.368000000000	-41.958065172951
17.392000000000	-41.893197897147
17.416000000000	-41.827317483871
17.440000000000	-41.760417717446
17.464000000000	-41.692516546244
17.488000000000	-41.623655958756
17.512000000000	-41.553896001376
17.536000000000	-41.483306118209
17.560000000000	-41.411958413190
17.584000000000	-41.339926097918
17.608000000000	-41.267287126986
17.632000000000	-41.194129813673
17.656000000000	-41.120555986196
17.680000000000	-41.046678706485
17.704000000000	-40.972614825107
17.728000000000	-40.898475721642
17.752000000000	-40.824360642690
17.776000000000	-40.750355488102
17.800000000000	-40.676536670576
17.824000000000	-40.602976722107
17.848000000000	-40.529747394527
17.872000000000	-40.456917628108
17.896000000000	-40.384546947430
17.920000000000	-40.312677678264
17.944000000000	-40.241330183391
17.968000000000	-40.170503631549
17.992000000000	-40.100181662341
18.016000000000	-40.030339568826
18.040000000000	-39.960948906926
18.064000000000	-39.891977161529
18.088000000000	-39.823383213949
18.112000000000	-39.755112005420
18.136000000000	-39.687092405494
18.160000000000	-39.619240517318
18.184000000000	-39.551467546569
18.208000000000	-39.483688770003
18.232000000000	-39.415829592266
18.256000000000	-39.347826486725
18.280000000000	-39.279623689833
18.304000000000	-39.211169024204
18.328000000000	-39.142412676255
18.352000000000	-39.073310894237
18.376000000000	-39.003833521933
18.400000000000	-38.933971864194
18.424000000000	-38.863743030466
18.448000000000	-38.793188821331
18.472000000000	-38.722370260979
18.496000000000	-38.651361228924
18.520000000000	-38.580244924894
18.544000000000	-38.509114971238
18.568000000000	-38.438079987586
18.592000000000	-38.367268235201
18.616000000000	-38.296828742707
18.640000000000	-38.226927281850
18.664000000000	-38.157738485930
18.688000000000	-38.089437561565
18.712000000000	-38.022195176297
18.736000000000	-37.956177156224
18.760000000000	-37.891547764610
18.784000000000	-37.828473238230
18.808000000000	-37.767122146383
18.832000000000	-37.707661050097
18.856000000000	-37.650246738307
18.880000000000	-37.595018363686
18.904000000000	-37.542092910924
18.928000000000	-37.491565559222
18.952000000000	-37.443513751520
18.976000000000	-37.398001756655
19.000000000000	-37.355082377891
19.024000000000	-37.314794290918
19.048000000000	-37.277156218898
19.072000000000	-37.242161189596
19.096000000000	-37.209774288683
19.120000000000	-37.179935523545
19.144000000000	-37.152566679796
19.168000000000	-37.127578964169
19.192000000000	-37.104877990657
19.216000000000	-37.084364421904
19.240000000000	-37.065931308345
19.264000000000	-37.049461280689
19.288000000000	-37.034827000081
19.312000000000	-37.021896483214
19.336000000000	-37.010542112935
19.360000000000	-37.000649944319
19.384000000000	-36.992125617180
19.408000000000	-36.984894990603
19.432000000000	-36.978900496189
19.456000000000	-36.974096492294
19.480000000000	-36.970447249417
19.504000000000	-36.967929388861
19.528000000000	-36.966537681012
19.552000000000	-36.966290800082
19.576000000000	-36.967233308510
19.600000000000	-36.969432034221
19.624000000000	-36.972968031961
19.648000000000	-36.977927724085
19.672000000000	-36.984397178128
19.696000000000	-36.992461561987
19.720000000000	-37.002208718984
19.744000000000	-37.013733324676
19.768000000000	-37.027137683236
19.792000000000	-37.042527152369
19.816000000000	-37.060001344732
19.840000000000	-37.079644798796
19.864000000000	-37.101521237158
19.888000000000	-37.125673550554
19.912000000000	-37.152128380172
19.936000000000	-37.180901509376
19.960000000000	-37.211999791578
19.984000000000	-37.245417365421
20.008000000000	-37.281127312593
20.032000000000	-37.319072736280
20.056000000000	-37.359161815825
20.080000000000	-37.401269339549
20.104000000000	-37.445243679554
20.128000000000	-37.490915196803
20.152000000000	-37.538101424694
20.176000000000	-37.586606522083
20.200000000000	-37.636216223780
20.224000000000	-37.686692669012
20.248000000000	-37.737774143471
20.272000000000	-37.789182429120
20.296000000000	-37.840636382348
20.320000000000	-37.891866901048
20.344000000000	-37.942627666621
20.368000000000	-37.992698503383
20.392000000000	-38.041882510787
20.416000000000	-38.090001749566
20.440000000000	-38.136896985642
20.464000000000	-38.182434286887
20.488000000000	-38.226516670926
20.512000000000	-38.269095268398
20.536000000000	-38.310173922891
20.560000000000	-38.349804262529
20.584000000000	-38.388073301963
20.608000000000	-38.425089602805
20.632000000000	-38.460974527755
20.656000000000	-38.495861797470
20.680000000000	-38.529903333066
20.704000000000	-38.563275356175
20.728000000000	-38.596178362865
20.752000000000	-38.628828165730
20.776000000000	-38.661440616937
20.800000000000	-38.694216639621
20.824000000000	-38.727334347548
20.848000000000	-38.760951139010
20.872000000000	-38.795212943172
20.896000000000	-38.830263632409
20.920000000000	-38.866247497020
20.944000000000	-38.903301755690
20.968000000000	-38.941541999960
20.992000000000	-38.981047754397
21.016000000000	-39.021855400368
21.040000000000	-39.063961445663
21.064000000000	-39.107332984586
21.088000000000	-39.151917816845
21.112000000000	-39.197646762969
21.136000000000	-39.244425343427
21.160000000000	-39.292118573874
21.184000000000	-39.340537312178
21.208000000000	-39.389434523258
21.232000000000	-39.438514888052
21.256000000000	-39.487454144390
21.280000000000	-39.535919520302
21.304000000000	-39.583582649973
21.328000000000	-39.630121556615
21.352000000000	-39.675215619257
21.376000000000	-39.718542458802
21.400000000000	-39.759785166567
21.424000000000	-39.798652304861
21.448000000000	-39.834905061981
21.472000000000	-39.868380698204
21.496000000000	-39.899002331991
21.520000000000	-39.926771902635
21.544000000000	-39.951751902466
21.568000000000	-39.974046966306
21.592000000000	-39.993795283223
21.616000000000	-40.011172691857
21.640000000000	-40.026403539944
21.664000000000	-40.039767320121
21.688000000000	-40.051591924565
21.712000000000	-40.062232088753
21.736000000000	-40.072040585163
21.760000000000	-40.081344512024
21.784000000000	-40.090436618596
21.808000000000	-40.099583332998
21.832000000000	-40.109041847812
21.856000000000	-40.119073765508
21.880000000000	-40.129945302225
21.904000000000	-40.141912443660
21.928000000000	-40.155198768047
21.952000000000	-40.169978336984
21.976000000000	-40.186373257050
22.000000000000	-40.204466801004
22.024000000000	-40.224323439681
22.048000000000	-40.246002442804
22.072000000000	-40.269554781046
22.096000000000	-40.295002301283
22.120000000000	-40.322308275994
22.144000000000	-40.351353544586
22.168000000000	-40.381929515817
22.192000000000	-40.413749922294
22.216000000000	-40.446472859978
